,,NormQuant,NormQuant,NormQuant,NormSEM
,,size,mean,std,mean
Target Name,Sample Name,,,,
NLGN3,V2SN,3.0,0.7107724803862402,0.51060069260922,0.2947954473263426
NLGN3,R8bisSN,3.0,0.3405005161795593,0.13972255772526243,0.08066885631454329
NLGN3,R6 SN,3.0,0.9142228739002931,0.42416875706181834,0.24489394607146978
NLGN3,B4bisNST,3.0,0.688372093023256,0.33397966352253605,0.19282324863859687
NLGN3,B4bisSN,3.0,0.4680444766739184,0.21325311838620625,0.12312174530580333
NLGN3,V4 SN,3.0,0.6327885173815647,0.12072994118593536,0.06970346404294746
NLGN3,V3 SN,3.0,0.7284491339836752,0.1415283268479509,0.0817114176036218
NRXN2,V8NST,3.0,1.0,0.5056547443893356,0.29193990279019433
NRXN2,V2NST,3.0,1.0,0.37319897581590544,0.21546652914860565
NRXN2,B6NST,4.0,1.0000000000000002,0.3987278131472727,0.23020561025396874
NRXN2,R6 NST,3.0,1.0000000000000002,0.14954873167107668,0.08634200048726319
NRXN2,V4 NST,3.0,1.0,0.49492625679649077,0.28574580759046786
NRXN2,R5bis NST,3.0,1.0,1.0774664210543172,0.6220755282384928
NRXN2,V3 NST,3.0,0.9999999999999999,0.1528239920131439,0.08823297292742187
NRXN2,R8bisGP,3.0,1.0,0.15030341209802353,0.08677771543491318
NRXN2,R6bisGP,3.0,1.0,1.619960043271562,0.9352843670592742
NRXN2,R5bis GP,3.0,1.0,0.21264023051880512,0.12276789433057624
NRXN2,V8GP,4.0,1.0000000000000002,1.7320507508279699,0.9999999672406219
NRXN2,V2GP,4.0,1.0000000000000002,0.43126910367483684,0.24899333309983568
NRXN2,R6 GP,3.0,1.0,0.36897029993795766,0.21302510199215682
NRXN2,B4bisGP,3.0,1.0,0.3321346162658867,0.1917580101083027
NRXN2,V4 GP,3.0,1.0,0.2751855207013035,0.15887843445398492
NRXN2,V3 GP,3.0,1.0000000000000002,0.3413312817721388,0.1970677074139843
NRXN2,R6bisSN,3.0,1.0000000000000002,0.18345726071807228,0.10591909886037036
NRXN2,R8bisNST,3.0,1.0000000000000002,0.4130021148111554,0.2384468821621053
NRXN2,R5bis SN,3.0,1.0,0.1167009507264386,0.06737732531659459
NRXN2,R6bisNST,3.0,1.0,0.08866240637351513,0.05118926418674894
NRXN2,R8bisSN,3.0,1.0,0.3356010215589995,0.1937593401374018
NRXN2,V8SN,4.0,1.0,0.4566317446164838,0.2636364606748554
NRXN2,V2SN,4.0,1.0,0.9828829829596553,0.5674677547936593
NRXN2,R6 SN,3.0,0.9999999999999999,0.5540193501480704,0.31986322094424996
NRXN2,B4bisNST,3.0,1.0000000000000002,0.3018740010260028,0.17428703575371207
NRXN2,B4bisSN,3.0,1.0,0.19658342742552573,0.11349749474234655
NRXN2,V4 SN,3.0,1.0,0.2774777299037759,0.1602018420540713
NRXN2,V3 SN,3.0,1.0,0.34775292861835283,0.20077524694928672
